index,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,City_x,County,FemaInfo,FloodFactorHigh,LastSoldYear,SizeRank,yearly_price_delta,yearly_price_delta_percent
467,4.0,3.5,2280.0, Low,Single Family Home,115.0,1998.0,26.094152,-80.411253,Weston,Broward County,X500   (),False,2016,7397,-1596.654545454547,0.219478834512908
468,4.0,3.5,2280.0, Low,Single Family Home,115.0,1998.0,26.094152,-80.411253,Weston,Broward County,X500   (),False,2016,7397,-1596.654545454547,0.219478834512908
469,4.0,2.0,1876.0, Low,Single Family Home,14.0,2001.0,26.108707,-80.41591899999997,Weston,Broward County,X500   (),False,2016,7397,-7379.381818181819,0.10092687193409976
470,3.0,2.5,1763.0, Low,Townhome,28.0,1974.0,30.34448,-81.39905300000002,Atlantic Beach,Duval County,X   (),False,2016,4161,-17268.254545454543,-0.19810379597024255
471,3.0,2.0,1211.0, Medium,Single Family Home,9.0,1997.0,30.33175,-81.418022,Atlantic Beach,Duval County,X   (),False,2020,4161,-31196.90909090909,-0.022077742282516744
472,3.0,2.0,1650.0, Medium,Single Family Home,30.0,1977.0,30.330654,-81.40158199999998,Atlantic Beach,Duval County,A   (),True,2012,4161,-4948.414141414141,-0.053291262477034966
473,3.0,2.0,1165.0, Medium,Single Family Home,16.0,1961.0,30.327873,-81.407841,Atlantic Beach,Duval County,X   (),False,2013,4161,-11644.056818181818,0.04061030346028982
474,2.0,2.5,1102.0, Medium,Townhome,187.0,1982.0,26.476707,-81.951645,Fort Myers Beach,Lee County,AE   (),True,2015,5839,-8202.181818181818,0.2893936886541054
475,2.0,2.0,1318.0, Low,Condo,20.0,1991.0,26.439649,-81.920526,Fort Myers Beach,Lee County,AE   (),True,2005,5839,3379.380681818182,0.1103518916016442
476,2.0,2.0,1558.0, Low,Condo,149.0,1999.0,26.405783000000003,-81.877442,Bonita Springs,Lee County,VE   (),True,2017,5839,953.40909090909,0.4691108399931614
477,3.0,2.5,2701.0, Medium,Townhome,205.0,2016.0,26.230386,-80.119954,Pompano Beach,Broward County,AH   (),True,2016,2446,-15682.254545454543,-0.24751342647237726
478,5.0,3.5,3736.0, Low,Single Family Home,184.0,1990.0,28.267106,-80.66755699999999,Merritt Island,Brevard County,X   (),True,1998,5635,16563.616600790512,5.230668822779917
479,3.0,3.0,2000.0, Medium,Condo,281.0,1970.0,25.982561,-80.118636,Hallandale Beach,Broward County,X   (),True,2017,230,-9578.159090909092,-0.13816680554398245
480,4.0,3.0,1542.0, Medium,Single Family Home,79.0,1957.0,25.93943,-80.228889,Miami Gardens,Miami-Dade County,X500   (),False,2020,4214,-21573.272727272728,0.4764159432172097
481,1.0,1.0,697.0, Medium,Condo,236.0,2008.0,25.75568,-80.25800699999998,Coral Gables,Miami-Dade County,AH   (),True,2018,1598,-2311.7575757575755,0.08494312479908883
482,4.0,2.0,1220.0, High,Single Family Home,135.0,1959.0,26.596411,-80.071373,Lake Worth Beach,Palm Beach County,X   (),False,2016,1631,-13733.290909090909,0.7548994076158193
483,4.0,2.0,1220.0, High,Single Family Home,135.0,1959.0,26.596411,-80.071373,Lake Worth Beach,Palm Beach County,X   (),False,2016,1631,-13733.290909090909,0.7548994076158193
484,4.0,3.0,2026.0, Medium,Single Family Home,57.0,1962.0,26.612659000000004,-80.10172,Lake Worth,Palm Beach County,X   (),False,2016,1631,-7960.563636363637,2.299260309871458
485,4.0,3.0,2490.0, Low,Single Family Home,24.0,1966.0,26.642588,-80.100629,Lake Worth,Palm Beach County,X   (),False,2019,1631,-16003.045454545454,0.04334652100733269
486,4.0,2.0,1664.0, Medium,Single Family Home,16.0,1954.0,26.610128000000003,-80.072299,Lake Worth,Palm Beach County,X   (),False,2019,1631,-14543.954545454546,0.15152833918915087
487,4.0,4.0,4467.0, Medium,Single Family Home,23.0,2018.0,28.135902,-82.500089,Lutz,Hillsborough County,X   (),False,2018,10932,-8104.106060606059,0.26640309685422536
488,4.0,4.0,4467.0, Medium,Single Family Home,23.0,2018.0,28.135902,-82.500089,Lutz,Hillsborough County,X   (),False,2018,10932,-8104.106060606059,0.26640309685422536
489,5.0,3.5,3345.0, Medium,Single Family Home,131.0,2001.0,26.02249,-80.338986,Pembroke Pines,Broward County,X   (),False,2020,5621,-31989.272727272728,-0.04719021139745272
490,4.0,4.0,3766.0, Low,Single Family Home,212.0,2016.0,30.346074,-81.39818299999997,Atlantic Beach,Duval County,X   (),False,2014,4161,27291.168831168834,1.7541961534673665
491,4.0,5.0,5110.0, Low,Single Family Home,41.0,2000.0,30.355,-81.398915,Atlantic Beach,Duval County,X   (),False,2006,4161,-16401.351515151517,-0.4067439563824515
492,4.0,4.5,6684.0, Medium,Condo,222.0,2016.0,25.948227,-80.120099,Sunny Isles Beach,Miami-Dade County,X   (),True,2018,79,776158.303030303,21.384183187155493
493,4.0,3.0,2373.0, Low,Single Family Home,16.0,2013.0,30.0975,-81.859137,Middleburg,Clay County,X   (),False,2016,753,-11845.127272727274,-0.16618476951366432
494,4.0,2.0,1900.0, Low,Single Family Home,9.0,2016.0,30.099245,-81.860957,Middleburg,Clay County,X   (),False,2016,753,-10936.036363636364,-0.035642897592482015
495,4.0,2.0,1900.0, Low,Single Family Home,31.0,1988.0,30.026459000000006,-81.884862,Middleburg,Clay County,X   (),False,2016,753,-7708.763636363637,0.7058604514524198
496,5.0,4.5,3552.0, Low,Single Family Home,27.0,1990.0,26.976592,-80.11094200000002,Jupiter,Martin County,X500   (),False,2002,6345,-46420.770334928224,0.5706023860536766
497,2.0,2.0,1106.0, Medium,Condo,8.0,1994.0,25.944896,-80.295121,Hialeah,Miami-Dade County,AE   (),False,2014,580,-7623.597402597404,-0.09228252960243433
498,3.0,2.0,1432.0, High,Single Family Home,66.0,1954.0,25.821383,-80.271354,Hialeah,Miami-Dade County,AH   (),False,2016,2322,-16750.49090909091,0.05794469254621415
499,3.0,1.0,1016.0, Medium,Single Family Home,25.0,1960.0,25.83403,-80.286907,Hialeah,Miami-Dade County,AH   (),False,2018,2322,-16365.969696969694,0.04520468591926982
500,3.0,2.5,2745.0, N/A,Single Family Home,142.0,1991.0,26.717086,-80.346329,Loxahatchee,Palm Beach County,AO   (),False,1996,5080,11140.789090909091,-0.2898092268490577
501,1.0,1.5,950.0, Medium,Condo,1.0,1969.0,27.944807,-82.72938,Clearwater,Pinellas County,X   (),True,2000,2695,1887.5800865800863,1.6807991215261604
502,3.0,3.0,1838.0, Low,Condo,109.0,1989.0,25.757382,-80.138925,Miami Beach,Miami-Dade County,AE   (),True,2018,20572,229572.8484848485,0.23021122992548834
503,4.0,3.0,2988.0, Low,Single Family Home,37.0,2019.0,28.180813,-82.491395,Lutz,Pasco County,AE   (),False,2019,4908,-10860.5,0.3642401905759685
504,4.0,3.0,2988.0, Low,Single Family Home,37.0,2019.0,28.180813,-82.491395,Lutz,Pasco County,AE   (),False,2019,4908,-10860.5,0.3642401905759685
505,4.0,2.5,2335.0, N/A,Single Family Home,124.0,2021.0,30.031583,-81.715784,Green Cove Springs,Clay County,X   (),False,2019,4576,-138950.04545454547,-0.9955915923182148
506,4.0,3.0,3211.0, Low,Single Family Home,23.0,2016.0,30.004717,-81.721751,Green Cove Springs,Clay County,X   (),False,2017,4576,-9186.272727272728,0.051702669752948634
507,4.0,2.0,1535.0, Medium,Single Family Home,149.0,1980.0,30.043435,-81.809667,Green Cove Springs,Clay County,X   (),False,2020,4576,-14164.818181818182,0.9874770946859672
508,4.0,3.0,2265.0, N/A,Single Family Home,21.0,2021.0,30.03118,-81.718551,Green Cove Springs,Clay County,X   (),False,2019,4576,-138083.0,-0.9894581518037454
509,4.0,2.5,2424.0, Low,Single Family Home,52.0,2011.0,30.036244,-81.794217,Green Cove Springs,Clay County,X   (),False,2018,4576,-9042.030303030302,0.1611005949111619
510,4.0,3.0,2051.0, N/A,Single Family Home,18.0,2017.0,30.032027000000006,-81.71807700000002,Green Cove Springs,Clay County,X   (),False,2017,4576,-11731.727272727272,-0.05323528922400758
511,4.0,3.0,2265.0, Low,Single Family Home,130.0,2021.0,30.030045,-81.71795999999998,Green Cove Springs,Clay County,X   (),False,2019,4576,-139023.9090909091,-0.9961141003568001
512,4.0,3.0,2265.0, N/A,Single Family Home,187.0,2021.0,30.032,-81.719921,Green Cove Springs,Clay County,X   (),False,2019,4576,-138268.2272727273,-0.9907684411928128
513,4.0,3.0,2544.0, Low,Single Family Home,16.0,2006.0,30.0062,-81.7213,Green Cove Springs,Clay County,X   (),False,2017,4576,-9913.545454545456,0.02098055341288768
514,4.0,4.0,2552.0, N/A,Single Family Home,20.0,2007.0,29.891762,-81.62141700000002,Green Cove Springs,Clay County,AE   (),True,2016,4576,-10288.436363636363,-0.08780559877352663
515,2.0,2.0,1425.0, Medium,Condo,41.0,2005.0,25.955357,-80.128221,Miami,Miami-Dade County,AE   (),True,2006,1121,11923.363636363636,0.6155582270834938
516,2.0,2.0,1094.0, Medium,Condo,68.0,2018.0,25.965974,-80.14240799999997,Miami,Miami-Dade County,AE   (),True,2018,1121,1094.5151515151517,0.006320328083120692
517,3.0,2.0,1474.0, Medium,Single Family Home,9.0,2002.0,25.951171,-80.254111,Miami Gardens,Miami-Dade County,X500   (),False,2017,4214,-19232.090909090908,-0.02510987525041564
518,4.0,2.0,1965.0, Medium,Single Family Home,190.0,1990.0,26.932669,-80.105641,Jupiter,Palm Beach County,X   (),False,2020,507,-50419.0,-0.0658018431387262
519,5.0,4.0,4323.0, Low,Single Family Home,106.0,2004.0,27.103963,-80.282738,Stuart,Martin County,X   (),False,2010,758,-3889.1818181818203,0.4939584766578205
520,2.0,2.5,2325.0, Low,Single Family Home,66.0,1986.0,30.352162,-81.405322,Atlantic Beach,Duval County,X500   (),True,2016,4161,-4836.2363636363625,-0.053043802729148985
521,2.0,2.5,2325.0, Low,Single Family Home,66.0,1986.0,30.352162,-81.405322,Atlantic Beach,Duval County,X500   (),True,2016,4161,-4836.2363636363625,-0.053043802729148985
522,2.0,1.5,1307.0, Low,Condo,353.0,1974.0,30.354069,-81.398452,Atlantic Beach,Duval County,X   (),False,2016,4161,-13058.963636363635,-0.05631450558231532
523,1.0,1.0,642.0, Medium,Condo,90.0,1979.0,26.640934,-80.105136,Palm Springs,Palm Beach County,X   (),False,2011,1631,-897.9363636363638,0.53285683510802
524,1.0,1.5,757.0,,Condo,99.0,1979.0,26.640934,-80.105136,Palm Springs,Palm Beach County,X   (),False,2014,1631,-1823.2337662337666,0.498331422392498
525,1.0,1.0,760.0, Medium,Condo,33.0,1966.0,26.611535,-80.074878,Lake Worth Beach,Palm Beach County,X   (),False,2015,1631,-1632.712121212121,0.6112155949508212
526,1.0,1.0,612.0, Medium,Condo,202.0,1975.0,26.604545,-80.07713299999998,Lake Worth Beach,Palm Beach County,X   (),False,2016,1631,-1862.6,0.5282410746483952
527,1.0,1.5,894.0, Medium,Condo,12.0,1972.0,26.632254,-80.080751,Lake Worth,Palm Beach County,X   (),False,2013,1631,-260.8636363636365,3.3676249019986586
528,1.0,1.5,894.0, Medium,Condo,12.0,1972.0,26.632254,-80.080751,Lake Worth,Palm Beach County,X   (),False,2013,1631,-260.8636363636365,3.3676249019986586
529,1.0,1.5,790.0, Medium,Condo,161.0,1973.0,26.645923,-80.094029,Palm Springs,Palm Beach County,X   (),False,2019,1631,-2247.909090909091,0.5648159726564128
530,2.0,1.0,1440.0, Low,Single Family Home,134.0,1983.0,28.186742,-82.15917900000002,Zephyrhills,Pasco County,X   (),False,2016,9138,-7264.50909090909,3.809280645861378
531,3.0,3.0,2169.0, Low,Condo,236.0,1978.0,25.696752,-80.15791,Key Biscayne,Miami-Dade County,AE   (),True,2015,7235,102760.57575757576,10.041754603845064
532,3.0,2.0,1700.0, Medium,Condo,185.0,1998.0,25.688612,-80.162012,Key Biscayne,Miami-Dade County,AE   (),True,2014,7235,-574.7272727272725,-0.048576337551774165
533,2.0,2.0,1050.0, Medium,Condo,19.0,1984.0,28.387335,-80.607551,Cape Canaveral,Brevard County,X   (),True,2018,6619,-13324.242424242424,0.08780582075201215
534,2.0,2.0,1392.0, Low,Condo,135.0,1985.0,28.386865000000004,-80.59831899999998,Cape Canaveral,Brevard County,AO   (),True,2011,6619,-4759.454545454545,-0.2520876919258181
535,2.0,2.0,1315.0, Medium,Condo,29.0,1986.0,28.37087,-80.60932,Cape Canaveral,Brevard County,X500   (),True,2016,6619,-12656.236363636364,-0.1556639047072309
536,2.0,2.0,1698.0, Medium,Condo,7.0,2001.0,28.40322,-80.59736,Cape Canaveral,Brevard County,X   (),True,2013,6619,-7140.534090909091,-0.14123022058832768
537,3.0,3.0,2108.0, Medium,Condo,26.0,2006.0,28.285818,-80.60905699999998,Cocoa Beach,Brevard County,X   (),True,2015,5376,-15010.757575757576,0.07260103576468124
538,3.0,3.0,2108.0, Medium,Condo,23.0,2007.0,28.28543,-80.609675,Cocoa Beach,Brevard County,X500   (),True,2013,5376,-14780.056818181818,-0.0760969306746383
539,3.0,2.0,1750.0, Medium,Townhome,33.0,2005.0,27.752627,-82.414638,Apollo Beach,Hillsborough County,AE   (),True,2012,5376,-9062.282828282829,-0.04807189216101315
540,1.0,1.0,715.0, Medium,Condo,33.0,1987.0,26.027382,-80.274151,Pembroke Pines,Broward County,X500   (),False,2016,158,-5731.309090909091,-0.20159558078721065
541,2.0,2.0,1131.0, Medium,Condo,14.0,2002.0,26.432594,-80.085818,Delray Beach,Palm Beach County,X   (),False,2005,5107,-3385.1477272727275,-0.2950384587552729
542,3.0,2.5,1130.0, Medium,Condo,214.0,1973.0,25.964649,-80.141172,Miami,Miami-Dade County,AE   (),True,2004,1121,-647.7112299465243,0.3604708334972269
543,3.0,3.0,1714.0, Medium,Condo,248.0,1990.0,25.954111,-80.129795,Aventura,Miami-Dade County,AE   (),True,2012,1121,1760.7070707070707,0.8781626444615314
544,4.0,2.5,2960.0, Low,Single Family Home,70.0,1963.0,28.179229,-80.600011,Satellite Beach,Brevard County,X   (),True,2015,3357,-14282.727272727272,0.4314889387297381
545,4.0,2.0,1826.0, Low,Single Family Home,46.0,1972.0,28.147079,-80.58992099999998,Indian Harbour Beach,Brevard County,X   (),True,2018,3357,-15311.818181818182,0.013372588764271442
546,4.0,2.0,1710.0, Low,Single Family Home,18.0,1963.0,28.162784,-80.59221,Satellite Beach,Brevard County,X   (),False,2015,3357,-19328.181818181816,-0.03832238202497895
547,4.0,3.0,2226.0, Medium,Single Family Home,94.0,1983.0,28.155294,-80.602334,Indian Harbour Beach,Brevard County,X   (),True,2016,3357,-17594.818181818184,-0.003930958847390753
548,1.0,1.0,835.0, High,Condo,16.0,2002.0,28.187416,-82.467466,Lutz,Pasco County,X   (),False,2019,4908,-5666.727272727273,0.30036803995462835
549,1.0,2.0,887.0, Medium,Condo,89.0,1976.0,26.308017,-80.133623,Deerfield Beach,Broward County,X   (),False,2017,1107,-1499.7954545454545,1.1021231188946583
550,1.0,1.5,785.0, Medium,Condo,16.0,1978.0,26.313452,-80.135712,Deerfield Beach,Broward County,X500   (),False,2017,1107,-3863.431818181818,-0.21270941699050933
551,1.0,1.0,800.0, Medium,Condo,200.0,1983.0,26.318608,-80.14438299999998,Deerfield Beach,Broward County,AH   (),False,2006,1107,719.5454545454545,0.13304333588276146
552,5.0,3.0,3496.0, Medium,Single Family Home,26.0,2001.0,26.717232,-80.235343,Royal Palm Beach,Palm Beach County,X   (),False,2013,90,-13126.909090909092,-0.045110319497931865
553,3.0,2.5,1723.0, Medium,Townhome,147.0,2006.0,25.972112,-80.225636,Miami,Miami-Dade County,AE   (),False,2015,2764,-17286.030303030304,0.15490625818900827
554,2.0,2.0,1118.0, Medium,Single Family Home,54.0,1978.0,28.175117,-82.461957,Lutz,Pasco County,X   (),False,2011,7272,-5922.090909090909,0.6310619232747898
555,2.0,2.0,1910.0, Low,Single Family Home,4.0,1983.0,28.909712,-82.460133,Beverly Hills,Citrus County,X   (),False,2002,5909,760.1196172248807,0.11384737218744445
556,2.0,2.0,1124.0, Low,Single Family Home,48.0,1963.0,28.927227,-82.458237,Beverly Hills,Citrus County,X   (),False,2019,5909,-10992.909090909092,0.032499459134313013
557,4.0,2.0,1618.0, Medium,Single Family Home,158.0,1988.0,26.040562,-80.140528,Dania,Broward County,X500   (),True,2018,5918,-17421.666666666668,0.15026100812355547
558,5.0,3.5,3716.0, Medium,Single Family Home,5.0,2006.0,26.094623,-80.174309,Fort Lauderdale,Broward County,AH   (),True,2003,725,53574.22222222222,2.3268698205013862
559,3.0,3.5,3362.0, Low,Single Family Home,9.0,1991.0,26.427936,-81.903599,Fort Myers Beach,Lee County,AE   (),True,2016,5839,88622.69090909092,18.825683476063087
560,3.0,3.0,2137.0, Low,Condo,71.0,1992.0,26.439186,-81.920834,Fort Myers Beach,Lee County,AE   (),True,2004,5839,-3435.9786096256676,-0.08894902679821379
561,3.0,2.0,1580.0, Medium,Single Family Home,128.0,1989.0,26.40529,-81.891828,Fort Myers Beach,Lee County,VE   (),True,2004,5839,10746.29411764706,0.8510169992653731
562,2.0,2.0,1414.0, Medium,Condo,4.0,2008.0,27.899171000000006,-82.33448299999998,Riverview,Hillsborough County,X   (),False,2018,506,-7308.121212121212,0.04340161647718502
563,4.0,3.0,2906.0, N/A,Single Family Home,70.0,2013.0,28.189193,-82.287561,Wesley Chapel,Pasco County,X   (),False,2013,3835,-5130.09090909091,0.06860930251060049
564,4.0,3.5,3245.0, N/A,Single Family Home,191.0,2015.0,28.217067,-82.336587,Wesley Chapel,Pasco County,X   (),False,2015,3835,-15291.212121212118,-0.4000094590499144
565,4.0,2.0,1666.0, Low,Single Family Home,69.0,1963.0,27.90629,-82.81018,Largo,Pinellas County,X   (),False,2020,3084,-39919.36363636363,0.497270435591201
566,4.0,2.0,1666.0, Low,Single Family Home,69.0,1963.0,27.90629,-82.81018,Largo,Pinellas County,X   (),False,2020,3084,-39919.36363636363,0.497270435591201
567,4.0,3.5,3244.0, Low,Single Family Home,7.0,1991.0,27.900484,-82.832598,Largo,Pinellas County,AE   (),True,2012,3084,-5873.090909090908,-0.03128157581236468
568,4.0,3.5,3244.0, Low,Single Family Home,7.0,1991.0,27.900484,-82.832598,Largo,Pinellas County,AE   (),True,2012,3084,-5873.090909090908,-0.03128157581236468
569,3.0,2.5,2502.0, Low,Single Family Home,28.0,1992.0,27.988644,-80.601299,Malabar,Brevard County,X   (),False,2020,13232,-29595.090909090908,0.14382391658247562
570,3.0,2.0,1250.0, Medium,Single Family Home,165.0,2004.0,25.490011,-80.419901,Homestead,Miami-Dade County,X   (),True,2018,840,-14698.272727272728,-0.011269398161833309
571,3.0,2.0,1130.0, Medium,Single Family Home,9.0,1977.0,27.974343,-82.74476800000002,Clearwater,Pinellas County,X   (),False,2013,7712,-11104.738636363636,0.07431876078923083
572,2.0,2.0,1010.0, Medium,Condo,5.0,1986.0,28.352933,-80.70476,Merritt Island,Brevard County,X   (),False,2018,5635,-9130.39393939394,0.6552124088865832
573,5.0,3.0,2601.0, Low,Single Family Home,63.0,2020.0,27.562006,-80.416738,Vero Beach,Indian River County,X   (),False,2018,7817,-16555.803030303032,-0.3270123947398571
574,3.0,2.0,1359.0, Medium,Single Family Home,62.0,1988.0,26.918734000000004,-80.142252,Jupiter,Palm Beach County,X   (),True,2017,507,-8939.636363636364,0.4073695171937777
575,3.0,2.0,1745.0, Medium,Single Family Home,30.0,1989.0,26.913898,-80.14141,Jupiter,Palm Beach County,X   (),False,2018,507,-11349.030303030302,0.17716980020474687
576,3.0,2.0,2053.0, Medium,Single Family Home,63.0,1987.0,26.936893,-80.125805,Jupiter,Palm Beach County,X   (),False,2013,507,-2447.488636363636,1.6108503875149072
577,3.0,2.0,1400.0, High,Single Family Home,37.0,1997.0,26.893561,-80.133013,Jupiter,Palm Beach County,X   (),False,2020,507,-25563.227272727272,0.10626740011499383
578,3.0,2.0,1671.0, Medium,Single Family Home,40.0,1993.0,26.932472,-80.10941899999997,Jupiter,Palm Beach County,X   (),False,2001,507,1808.472727272729,0.1896668712020744
579,4.0,3.5,2224.0, Medium,Single Family Home,304.0,2017.0,25.553486,-80.37845,Miami,Miami-Dade County,X   (),True,2017,9197,-20207.40909090909,-0.3169908676659996
580,5.0,4.5,3084.0, Medium,Single Family Home,94.0,1938.0,25.780745,-80.164622,Miami Beach,Miami-Dade County,AE   (),True,2003,101,-115676.88383838384,0.19668802645638767
581,3.0,2.0,1762.0, Medium,Single Family Home,5.0,2018.0,30.087121000000003,-81.70531700000002,Fleming Island,Clay County,X   (),False,2019,4380,-12065.590909090908,-0.0011010619534896073
582,3.0,2.0,1888.0, Medium,Single Family Home,22.0,1993.0,30.104058,-81.741095,Fleming Island,Clay County,X   (),False,2015,4380,-6773.818181818182,0.1222567185285826
583,3.0,2.0,1888.0, Medium,Single Family Home,22.0,1993.0,30.104058,-81.741095,Fleming Island,Clay County,X   (),False,2015,4380,-6773.818181818182,0.1222567185285826
584,3.0,2.5,3653.0, Low,Single Family Home,64.0,1990.0,30.072087,-81.69313100000002,Fleming Island,Clay County,X   (),False,1996,4380,12349.330909090908,0.14785790789003928
585,3.0,2.5,2433.0, Low,Single Family Home,92.0,2016.0,30.077905,-81.69323,Fleming Island,Clay County,X   (),True,2016,4380,11814.4,1.505831288821508
586,4.0,2.0,1175.0, Medium,Single Family Home,115.0,1980.0,26.153278,-80.292419,Sunrise,Broward County,X500   (),False,2014,952,-11677.428571428572,0.2576212112233923
587,5.0,5.0,4311.0, Low,Single Family Home,83.0,1973.0,30.159206,-81.716989,Orange Park,Clay County,X   (),False,2016,1557,-6794.709090909089,0.3505955992553788
588,5.0,5.5,8990.0, Medium,Single Family Home,96.0,2013.0,26.431186,-80.062794,Highland Beach,Palm Beach County,VE   (),False,2013,4129,524295.2840909091,2.466398385449462
589,5.0,7.5,8369.0, Medium,Single Family Home,18.0,2003.0,26.401684000000003,-80.065234,Highland Beach,Palm Beach County,VE   (),False,2019,4129,374105.95454545453,7.477759831101568
590,3.0,3.0,1358.0, Low,Condo,23.0,1992.0,27.903669,-82.666449,Clearwater,Pinellas County,AE   (),True,2005,11197,-6311.613636363636,-0.4279076982861513
591,1.0,1.0,689.0, Low,Condo,28.0,1977.0,27.444151,-80.281918,Fort Pierce,St. Lucie County,X500   (),True,2014,7537,-5884.571428571429,0.1501086112919252
592,4.0,3.0,4905.0, Medium,Single Family Home,352.0,1978.0,27.92416,-82.737663,Clearwater,Pinellas County,X   (),False,2016,2695,15175.4,0.7860490328015451
593,2.0,2.0,1050.0, Medium,Condo,36.0,1974.0,26.32257,-80.13794,Deerfield Beach,Broward County,AH   (),False,2003,1107,-1506.3232323232323,-0.4317569442328264
594,2.0,2.0,1300.0, Medium,Condo,47.0,1977.0,26.318652,-80.145177,Deerfield Beach,Broward County,X500   (),True,2015,1107,-5572.363636363636,-0.05518497371581582
595,3.0,3.0,2425.0, Medium,Townhome,183.0,2018.0,25.900619,-80.149939,North Miami,Miami-Dade County,AE   (),True,2019,6073,-10436.318181818182,0.026954570332464612
596,3.0,2.5,1700.0, Medium,Townhome,291.0,2020.0,27.936072,-82.734222,Clearwater,Pinellas County,X500   (),True,2020,2695,-27783.681818181816,-0.09841902361566564
597,3.0,2.5,1700.0, Medium,Townhome,291.0,2020.0,27.936072,-82.734222,Clearwater,Pinellas County,X500   (),True,2020,2695,-27783.681818181816,-0.09841902361566564
598,3.0,2.0,1774.0, Medium,Single Family Home,29.0,1983.0,28.399131,-80.81379799999998,Cocoa,Brevard County,X   (),False,2017,5353,-9850.090909090908,0.1473706271300631
599,5.0,3.0,1901.0, Medium,Single Family Home,9.0,1944.0,26.447971000000006,-81.943431,Fort Myers Beach,Lee County,VE   (),True,2018,5839,23605.75757575758,1.1646466726620002
600,3.0,2.0,1493.0, Medium,Single Family Home,120.0,1951.0,26.02668,-80.15900699999997,Hollywood,Broward County,AH   (),False,2015,880,-11962.666666666668,0.8093644111759716
601,4.0,3.0,2991.0, Low,Single Family Home,159.0,2002.0,25.4464,-80.44931899999997,Homestead,Miami-Dade County,X   (),True,2014,8257,-8393.246753246754,-0.14582525668406032
602,2.0,1.0,894.0, Medium,Condo,23.0,1966.0,26.634028000000004,-80.081303,Lake Worth,Palm Beach County,X   (),False,2017,1631,-8048.931818181818,0.6521886055574446
603,2.0,1.0,894.0, Medium,Condo,23.0,1966.0,26.634028000000004,-80.081303,Lake Worth,Palm Beach County,X   (),False,2017,1631,-8048.931818181818,0.6521886055574446
604,2.0,1.0,894.0, Medium,Condo,122.0,1969.0,26.632708,-80.081307,Lake Worth,Palm Beach County,X   (),False,2020,1631,-11478.727272727272,-0.02861372386616332
605,2.0,2.0,1080.0, Medium,Condo,157.0,1968.0,26.634385,-80.08338499999998,Lake Worth,Palm Beach County,X   (),False,2015,1631,-6130.772727272727,0.9926196485216144
606,2.0,1.5,860.0, Medium,Condo,27.0,1962.0,26.616129,-80.074399,Lake Worth,Palm Beach County,X   (),False,2005,1631,-1147.8068181818182,0.23570607168002145
607,2.0,2.5,1156.0, Medium,Single Family Home,75.0,2007.0,26.625961,-80.110599,Lake Worth,Palm Beach County,X   (),False,2014,1631,-5575.259740259741,-0.02708693671906748
608,2.0,2.5,1262.0, Medium,Townhome,120.0,1979.0,26.621584,-80.09366,Palm Springs,Palm Beach County,X   (),False,2006,1631,-1881.036363636364,-0.21434616044866028
609,2.0,2.5,1262.0, Medium,Townhome,5.0,1980.0,26.623462,-80.09485699999998,Palm Springs,Palm Beach County,AE   (),False,2019,1631,-8346.636363636364,0.0008973760242205474
610,2.0,1.0,964.0, Medium,Condo,10.0,1975.0,28.147458,-80.66197199999998,Melbourne,Brevard County,X   (),False,1996,912,1282.5890909090908,1.4586318206793785
611,2.0,1.0,964.0, Medium,Condo,10.0,1975.0,28.147458,-80.66197199999998,Melbourne,Brevard County,X   (),False,1996,912,1282.5890909090908,1.4586318206793785
612,2.0,1.5,1085.0, Medium,Single Family Home,139.0,1968.0,26.160006,-80.24216899999998,Sunrise,Broward County,X500   (),False,2021,331,,0.0
613,3.0,3.5,3950.0, Medium,Condo,199.0,2008.0,26.785125,-80.034093,Riviera Beach,Palm Beach County,X   (),False,2013,2698,45386.420454545456,-0.7728273774439636
614,3.0,3.5,4069.0, Low,Condo,224.0,2004.0,26.794879,-80.032839,Riviera Beach,Palm Beach County,VE   (),True,2018,2698,71270.33333333331,10.136474377306588
615,2.0,1.0,1008.0, Medium,Single Family Home,54.0,1967.0,26.191248,-80.180123,Fort Lauderdale,Broward County,X   (),False,2019,2297,-6716.363636363636,0.6881329320174006
616,4.0,4.0,3735.0, Medium,Single Family Home,22.0,2008.0,28.004514,-82.72492199999998,Clearwater,Pinellas County,X   (),False,2020,5681,-57323.0,-0.13109801419315592
617,3.0,2.0,2305.0, Low,Single Family Home,17.0,1985.0,27.927567,-82.23734499999998,Valrico,Hillsborough County,X   (),False,2008,3251,1769.181818181818,0.18940761438923115
618,3.0,2.0,2820.0, Low,Single Family Home,52.0,1995.0,27.919626,-82.24013599999998,Valrico,Hillsborough County,X   (),False,2000,3251,2134.8051948051952,-0.12927427395904245
619,3.0,2.0,2820.0, Low,Single Family Home,52.0,1995.0,27.919626,-82.24013599999998,Valrico,Hillsborough County,X   (),False,2000,3251,2134.8051948051952,-0.12927427395904245
620,5.0,4.5,3623.0, Low,Single Family Home,15.0,2005.0,28.276388,-82.365939,Wesley Chapel,Pasco County,AE   (),False,2020,5107,-25027.909090909092,0.34267526860619146
621,2.0,2.0,1000.0, Medium,Single Family Home,113.0,2013.0,28.654968,-80.83743199999998,Titusville,Brevard County,X   (),True,2013,5900,2963.90909090909,3.0690353136086146
