index,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,City_x,County,FemaInfo,FloodFactorInfo,LastSoldYear,SizeRank
61,4.0,4.5,5473.0, Low,Single Family Home,114.0,2002.0,27.729452000000002,-80.390343,Vero Beach,Indian River County,AE   (),flood_factor_high,1999.0,4321
788,3.0,2.0,1894.0, Low,Single Family Home,11.0,1988.0,28.072965999999997,-82.714175,Palm Harbor,Pinellas County,X   (),flood_factor_low,2020.0,2783
902,3.0,2.0,2032.0, Low,Condo,37.0,2004.0,28.394878000000002,-80.61686,Cape Canaveral,Brevard County,X   (),flood_factor_high,2016.0,6619
95,4.0,3.0,3092.0, Low,Single Family Home,137.0,2006.0,28.055483000000002,-80.66535999999998,Melbourne,Brevard County,X   (),flood_factor_low,2015.0,2530
304,2.0,2.0,1667.0, Medium,Condo,642.0,2015.0,25.935893,-80.14871,Aventura,Miami-Dade County,AE   (),flood_factor_high,2016.0,79
575,4.0,3.0,2265.0, Low,Single Family Home,130.0,2021.0,30.030045,-81.71795999999998,Green Cove Springs,Clay County,X   (),flood_factor_low,2019.0,4576
557,4.0,3.0,2646.0, Low,Single Family Home,67.0,2020.0,27.951968,-82.06709000000002,Plant City,Hillsborough County,X   (),flood_factor_low,2021.0,10519
97,3.0,2.5,1829.0, Medium,Townhome,25.0,2017.0,25.533979000000002,-80.377596,Homestead,Miami-Dade County,AE   (),flood_factor_high,2017.0,1697
399,3.0,2.5,2225.0, Medium,Condo,85.0,2004.0,28.146105,-80.582914,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,2012.0,3357
611,1.0,1.0,825.0, Low,Condo,106.0,1972.0,28.111738,-82.757246,Palm Harbor,Pinellas County,X500   (),flood_factor_low,2008.0,2783
400,4.0,2.5,2960.0, Low,Single Family Home,70.0,1963.0,28.179229,-80.600011,Satellite Beach,Brevard County,X   (),flood_factor_high,2015.0,3357
752,4.0,2.0,1826.0, Low,Single Family Home,46.0,1972.0,28.147078999999998,-80.58992099999998,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,2018.0,3357
746,3.0,2.0,1679.0, Low,Single Family Home,30.0,2002.0,28.231817,-82.394032,Wesley Chapel,Pasco County,X   (),flood_factor_low,2002.0,5107
586,2.0,2.0,1259.0, Medium,Single Family Home,15.0,1962.0,26.311515999999997,-80.07922099999998,Deerfield Beach,Broward County,X   (),flood_factor_low,2005.0,3252
174,2.0,1.0,720.0, Medium,Single Family Home,43.0,1949.0,25.88758,-80.221532,North Miami,Miami-Dade County,X   (),flood_factor_low,2020.0,7949
749,2.0,2.0,1604.0, Medium,Condo,222.0,1982.0,26.804307,-80.033783,Riviera Beach,Palm Beach County,VE   (),flood_factor_low,2018.0,2698
274,4.0,3.0,2318.0, Medium,Single Family Home,11.0,1997.0,28.181571999999996,-82.445922,Lutz,Pasco County,X   (),flood_factor_low,2019.0,7272
69,5.0,4.0,4963.0, Low,Single Family Home,8.0,2004.0,28.164192,-82.71962099999998,Tarpon Springs,Pinellas County,AE   (),flood_factor_high,2002.0,9774
534,1.0,1.0,841.0, Medium,Condo,21.0,1973.0,26.787005999999998,-80.051345,Riviera Beach,Palm Beach County,AE   (),flood_factor_high,2015.0,2698
780,3.0,2.0,1175.0, Medium,Condo,9.0,1980.0,28.27957,-82.722427,Port Richey,Pasco County,AE   (),flood_factor_high,2015.0,622
993,2.0,2.0,968.0, High,Condo,173.0,1971.0,25.772489999999998,-80.341247,Miami,Miami-Dade County,AH   (),flood_factor_high,2020.0,1835
83,4.0,3.0,2662.0, Medium,Single Family Home,24.0,1979.0,26.119706,-80.301369,Plantation,Broward County,AH   (),flood_factor_low,2019.0,4552
76,3.0,2.0,1726.0, Low,Single Family Home,8.0,1978.0,28.319908,-82.644441,New Port Richey,Pasco County,X   (),flood_factor_low,2018.0,4972
864,5.0,4.5,4616.0, Low,Single Family Home,70.0,2021.0,26.069666,-80.22456899999997,Fort Lauderdale,Broward County,AH   (),flood_factor_low,2020.0,4443
339,3.0,2.0,1800.0, Medium,Single Family Home,285.0,1955.0,26.097919,-80.190708,Fort Lauderdale,Broward County,X500   (),flood_factor_low,2018.0,725
491,4.0,3.0,2431.0, Medium,Single Family Home,44.0,1993.0,28.050303999999997,-82.761896,Palm Harbor,Pinellas County,X   (),flood_factor_low,2015.0,2711
860,4.0,2.5,3208.0, Low,Single Family Home,24.0,1987.0,27.882313,-82.299909,Riverview,Hillsborough County,AE   (),flood_factor_low,2019.0,5210
608,2.0,2.0,1664.0, Medium,Condo,185.0,1980.0,26.587113000000002,-80.037741,Palm Beach,Palm Beach County,X   (),flood_factor_high,2013.0,5252
697,4.0,4.5,3699.0, Medium,Townhome,117.0,2010.0,26.318827000000002,-80.080087,Deerfield Beach,Broward County,X500   (),flood_factor_high,2016.0,3252
49,2.0,1.0,959.0, Medium,Single Family Home,100.0,1959.0,27.871027,-82.790975,Largo,Pinellas County,X   (),flood_factor_low,2020.0,6784
761,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.631973,-81.73445500000003,Lehigh Acres,Lee County,X   (),flood_factor_high,2020.0,6306
945,3.0,2.0,1428.0, Medium,Single Family Home,19.0,1957.0,28.010288,-82.779474,Dunedin,Pinellas County,X   (),flood_factor_low,2018.0,698
853,4.0,2.0,1700.0, Medium,Single Family Home,126.0,1976.0,26.633182,-80.124359,Greenacres,Palm Beach County,X   (),flood_factor_low,2019.0,593
390,3.0,3.0,2108.0, Medium,Condo,23.0,2007.0,28.285429999999998,-80.609675,Cocoa Beach,Brevard County,X500   (),flood_factor_high,2013.0,5376
561,3.0,2.5,1852.0, Medium,Condo,124.0,1981.0,26.418756,-80.064012,Highland Beach,Palm Beach County,VE   (),flood_factor_high,2015.0,4129
862,3.0,2.0,1435.0, Medium,Single Family Home,25.0,1974.0,26.034024,-80.22608699999998,Hollywood,Broward County,X500   (),flood_factor_low,2015.0,158
1034,4.0,4.5,6776.0, Low,Single Family Home,23.0,1999.0,27.85802,-82.744479,Seminole,Pinellas County,AE   (),flood_factor_high,1996.0,6691
157,3.0,2.5,1713.0, N/A,Townhome,16.0,2019.0,28.203696,-82.606974,Odessa,Pasco County,AE   (),flood_factor_low,2019.0,4485
396,3.0,2.0,1220.0, Low,Single Family Home,38.0,1985.0,26.718636,-80.213308,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2002.0,90
404,5.0,3.0,3496.0, Medium,Single Family Home,26.0,2001.0,26.717232,-80.235343,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2013.0,90
332,4.0,4.0,4467.0, Medium,Single Family Home,23.0,2018.0,28.135902,-82.500089,Lutz,Hillsborough County,X   (),flood_factor_low,2018.0,10932
981,3.0,2.0,1980.0, Low,Single Family Home,78.0,1975.0,28.088213,-80.68736700000002,Melbourne,Brevard County,X   (),flood_factor_low,2017.0,2530
177,5.0,3.5,2547.0, Low,Single Family Home,142.0,1999.0,26.12238,-80.41206,Weston,Broward County,X500   (),flood_factor_low,2018.0,7397
246,3.0,2.0,1745.0, Medium,Single Family Home,17.0,1991.0,26.039603,-80.354636,Davie,Broward County,X500   (),flood_factor_low,2007.0,6748
474,4.0,3.0,2991.0, Low,Single Family Home,159.0,2002.0,25.4464,-80.44931899999997,Homestead,Miami-Dade County,X   (),flood_factor_high,2014.0,8257
884,3.0,2.0,1165.0, Medium,Single Family Home,16.0,1961.0,30.327872999999997,-81.407841,Atlantic Beach,Duval County,X   (),flood_factor_low,2013.0,4161
931,3.0,2.0,1412.0, Medium,Single Family Home,356.0,2020.0,28.011882,-82.77538100000002,Dunedin,Pinellas County,X500   (),flood_factor_low,2020.0,698
472,3.0,2.0,1493.0, Medium,Single Family Home,120.0,1951.0,26.02668,-80.15900699999997,Hollywood,Broward County,AH   (),flood_factor_low,2015.0,880
792,4.0,3.0,3028.0, Low,Single Family Home,31.0,1999.0,27.107387,-80.1767,Hobe Sound,Martin County,X   (),flood_factor_low,2005.0,4235
696,2.0,2.0,1385.0, High,Condo,20.0,2010.0,26.529899,-80.057238,Boynton Beach,Palm Beach County,X500   (),flood_factor_high,2016.0,1434
612,4.0,2.5,2076.0, Low,Single Family Home,92.0,1985.0,27.961614,-80.57459899999998,Malabar,Brevard County,X   (),flood_factor_high,2020.0,13232
639,3.0,1.0,1152.0, Medium,Townhome,24.0,1972.0,25.966173,-80.267988,Miami Gardens,Miami-Dade County,AE   (),flood_factor_low,2018.0,3176
5,2.0,2.5,1757.0, Low,Condo,118.0,2002.0,25.766816,-80.132849,Miami Beach,Miami-Dade County,AE   (),flood_factor_high,2008.0,101
403,3.0,2.0,1899.0, Medium,Single Family Home,39.0,2009.0,28.302971999999997,-80.74861899999998,Rockledge,Brevard County,X   (),flood_factor_low,2018.0,1679
607,3.0,2.5,2400.0, Medium,Condo,61.0,1995.0,26.587733,-80.03775,Palm Beach,Palm Beach County,X   (),flood_factor_high,2008.0,5252
710,2.0,1.0,768.0, Medium,Single Family Home,26.0,1975.0,26.608503000000002,-80.11719699999998,Greenacres,Palm Beach County,X   (),flood_factor_low,2006.0,593
840,2.0,2.0,1060.0, Medium,Condo,8.0,1979.0,26.204291,-80.272675,Fort Lauderdale,Broward County,X500   (),flood_factor_low,2004.0,401
102,4.0,3.0,2421.0, Medium,Single Family Home,29.0,1986.0,28.053214,-82.380432,Temple Terrace,Hillsborough County,X   (),flood_factor_low,2019.0,1023
827,4.0,3.5,3392.0, Medium,Condo,41.0,2020.0,26.422176,-81.905178,Fort Myers Beach,Lee County,VE   (),flood_factor_high,2017.0,5839
715,3.0,3.0,2137.0, Low,Condo,71.0,1992.0,26.439186,-81.920834,Fort Myers Beach,Lee County,AE   (),flood_factor_high,2004.0,5839
1005,4.0,3.5,2550.0, Low,Single Family Home,81.0,1989.0,27.136977,-80.266876,Palm City,Martin County,X   (),flood_factor_low,2019.0,2950
